what is the area of south carolina ?	answer ( A , ( area ( B , A ) , const ( B , stateid ( ' south carolina ' ) ) ) )
what are the states through which the longest river runs ?	answer ( A , ( state ( A ) , longest ( B , ( river ( B ) , traverse ( B , A ) ) ) ) )
where is new orleans ?	answer ( A , ( loc ( B , A ) , const ( B , cityid ( ' new orleans ' , _ ) ) ) )
in what state is mount mckinley ?	answer ( A , ( loc ( B , A ) , state ( A ) , const ( B , placeid ( ' mount mckinley ' ) ) ) )
what state has highest elevation ?	answer ( A , ( state ( A ) , loc ( B , A ) , highest ( B , place ( B ) ) ) )
what is the size of california ?	answer ( A , ( size ( B , A ) , const ( B , stateid ( california ) ) ) )
what is the smallest state that borders texas ?	answer ( A , smallest ( A , ( state ( A ) , next_to ( A , B ) , const ( B , stateid ( texas ) ) ) ) )
how many citizens in alabama ?	answer ( A , ( population ( B , A ) , const ( B , stateid ( alabama ) ) ) )
in which state is rochester ?	answer ( A , ( loc ( B , A ) , state ( A ) , const ( B , cityid ( rochester , _ ) ) ) )
how many states in the us does the shortest river run through ?	answer ( A , count ( B , ( state ( B ) , loc ( B , C ) , const ( C , countryid ( usa ) ) , shortest ( D , river ( D ) ) , traverse ( D , B ) ) , A ) )
what is the biggest state in continental us ?	answer ( A , largest ( A , ( state ( A ) , loc ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what is the area of the largest state ?	answer ( A , ( area ( B , A ) , largest ( B , state ( B ) ) ) )
where is mount whitney ?	answer ( A , ( loc ( B , A ) , const ( B , placeid ( ' mount whitney ' ) ) ) )
how many states does iowa border ?	answer ( A , count ( B , ( state ( B ) , const ( C , stateid ( iowa ) ) , next_to ( C , B ) ) , A ) )
which states does the longest river cross ?	answer ( A , ( state ( A ) , longest ( B , river ( B ) ) , traverse ( B , A ) ) )
what river flows through kansas ?	answer ( A , ( river ( A ) , traverse ( A , B ) , const ( B , stateid ( kansas ) ) ) )
what is the population of austin texas ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( austin , tx ) ) ) )
what is the capital of vermont ?	answer ( A , ( capital ( A ) , loc ( A , B ) , const ( B , stateid ( vermont ) ) ) )
which states border colorado ?	answer ( A , ( state ( A ) , next_to ( A , B ) , const ( B , stateid ( colorado ) ) ) )
how long is the mississippi ?	answer ( A , ( len ( B , A ) , const ( B , riverid ( mississippi ) ) ) )
what state has the largest population density ?	answer ( A , largest ( B , ( state ( A ) , density ( A , B ) ) ) )
what states border georgia ?	answer ( A , ( state ( A ) , next_to ( A , B ) , const ( B , stateid ( georgia ) ) ) )
what is the capital of pennsylvania ?	answer ( A , ( capital ( A ) , loc ( A , B ) , const ( B , stateid ( pennsylvania ) ) ) )
what are the biggest rivers in texas ?	answer ( A , longest ( A , ( river ( A ) , loc ( A , B ) , const ( B , stateid ( texas ) ) ) ) )
what is the longest river in the united states ?	answer ( A , longest ( A , ( river ( A ) , loc ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what is the capital of utah ?	answer ( A , ( capital ( A ) , loc ( A , B ) , const ( B , stateid ( utah ) ) ) )
what state has the smallest population density ?	answer ( A , smallest ( B , ( state ( A ) , density ( A , B ) ) ) )
which capitals are not major cities ?	answer ( A , ( capital ( A ) , \+ ( major ( A ) , city ( A ) ) ) )
what is the biggest city in nebraska ?	answer ( A , largest ( A , ( city ( A ) , loc ( A , B ) , const ( B , stateid ( nebraska ) ) ) ) )
what is the population of texas ?	answer ( A , ( population ( B , A ) , const ( B , stateid ( texas ) ) ) )
what is the shortest river in the united states ?	answer ( A , shortest ( A , ( river ( A ) , loc ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what is the population of rhode island ?	answer ( A , ( population ( B , A ) , const ( B , stateid ( ' rhode island ' ) ) ) )
what is the state with the lowest point ?	answer ( A , ( state ( A ) , loc ( B , A ) , lowest ( B , place ( B ) ) ) )
what is the longest river in new york ?	answer ( A , longest ( A , ( river ( A ) , loc ( A , B ) , const ( B , stateid ( ' new york ' ) ) ) ) )
what is the longest river that runs through a state that borders tennessee ?	answer ( A , longest ( A , ( river ( A ) , traverse ( A , B ) , state ( B ) , next_to ( B , C ) , const ( C , stateid ( tennessee ) ) ) ) )
how many major cities are in arizona ?	answer ( A , count ( B , ( major ( B ) , city ( B ) , loc ( B , C ) , const ( C , stateid ( arizona ) ) ) , A ) )
what are the neighboring states for michigan ?	answer ( A , ( next_to ( A , B ) , state ( A ) , const ( B , stateid ( michigan ) ) ) )
what state that borders texas is the largest ?	answer ( A , largest ( A , ( state ( A ) , next_to ( A , B ) , const ( B , stateid ( texas ) ) ) ) )
what is the shortest river ?	answer ( A , shortest ( A , river ( A ) ) )
how many states border the state that borders the most states ?	answer ( A , count ( B , ( state ( B ) , next_to ( B , C ) , most ( C , D , ( state ( C ) , next_to ( C , D ) , state ( D ) ) ) ) , A ) )
which state is the largest city in montana in ?	answer ( A , ( state ( A ) , largest ( B , ( city ( B ) , loc ( B , C ) , const ( C , stateid ( montana ) ) ) ) , loc ( B , A ) ) )
what is the population of washington dc ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( washington , dc ) ) ) )
what is the most populous city in texas ?	answer ( B , largest ( A , ( population ( B , A ) , city ( B ) , loc ( B , C ) , const ( C , stateid ( texas ) ) ) ) )
what is the capital of hawaii ?	answer ( A , ( capital ( A ) , loc ( A , B ) , const ( B , stateid ( hawaii ) ) ) )
what is capital of iowa ?	answer ( A , ( capital ( A ) , loc ( A , B ) , const ( B , stateid ( iowa ) ) ) )
where is san diego ?	answer ( A , ( loc ( B , A ) , const ( B , cityid ( ' san diego ' , _ ) ) ) )
what are the major cities in delaware ?	answer ( A , ( major ( A ) , city ( A ) , loc ( A , B ) , const ( B , stateid ( delaware ) ) ) )
what is the lowest point in louisiana ?	answer ( A , lowest ( A , ( place ( A ) , loc ( A , B ) , const ( B , stateid ( louisiana ) ) ) ) )
which state has the highest peak in the country ?	answer ( A , highest ( B , ( state ( A ) , loc ( B , A ) , mountain ( B ) ) ) )
what texas city has the largest population ?	answer ( A , largest ( B , ( const ( C , stateid ( texas ) ) , city ( A ) , loc ( A , C ) , population ( A , B ) ) ) )
what capital is the largest in the us ?	answer ( A , largest ( A , ( capital ( A ) , loc ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what is the population of new york ?	answer ( A , ( population ( B , A ) , const ( B , stateid ( ' new york ' ) ) ) )
what is the population of the capital of the smallest state ?	answer ( A , ( population ( B , A ) , capital ( B ) , loc ( B , C ) , smallest ( C , state ( C ) ) ) )
what is the area of alaska ?	answer ( A , ( area ( B , A ) , const ( B , stateid ( alaska ) ) ) )
what is the population of california ?	answer ( A , ( population ( B , A ) , const ( B , stateid ( california ) ) ) )
which state has the longest river ?	answer ( A , longest ( B , ( state ( A ) , loc ( B , A ) , river ( B ) ) ) )
what is the capital of texas ?	answer ( A , ( capital ( A ) , loc ( A , B ) , const ( B , stateid ( texas ) ) ) )
give me the cities which are in texas ?	answer ( A , ( city ( A ) , loc ( A , B ) , const ( B , stateid ( texas ) ) ) )
what states border kentucky ?	answer ( A , ( state ( A ) , next_to ( A , B ) , const ( B , stateid ( kentucky ) ) ) )
how high is the highest point of florida ?	answer ( A , ( elevation ( B , A ) , highest ( B , ( place ( B ) , loc ( B , C ) , const ( C , stateid ( florida ) ) ) ) ) )
what are the major cities in north carolina ?	answer ( A , ( major ( A ) , city ( A ) , loc ( A , B ) , const ( B , stateid ( ' north carolina ' ) ) ) )
what is the highest point in the state with capital des moines ?	answer ( A , highest ( A , ( place ( A ) , loc ( A , B ) , state ( B ) , loc ( C , B ) , capital ( C ) , const ( C , cityid ( ' des moines ' , _ ) ) ) ) )
what is the lowest point in california ?	answer ( A , lowest ( A , ( place ( A ) , loc ( A , B ) , const ( B , stateid ( california ) ) ) ) )
what is the biggest city in wyoming ?	answer ( A , largest ( A , ( city ( A ) , loc ( A , B ) , const ( B , stateid ( wyoming ) ) ) ) )
what is the largest state bordering texas ?	answer ( A , largest ( A , ( state ( A ) , next_to ( A , B ) , const ( B , stateid ( texas ) ) ) ) )
what is the smallest city in hawaii ?	answer ( A , smallest ( A , ( city ( A ) , loc ( A , B ) , const ( B , stateid ( hawaii ) ) ) ) )
what is the area of the states ?	answer ( A , ( area ( B , A ) , state ( B ) ) )
what is the area of idaho ?	answer ( A , ( area ( B , A ) , const ( B , stateid ( idaho ) ) ) )
what state has the most rivers running through it ?	answer ( A , most ( A , B , ( state ( A ) , loc ( B , A ) , river ( B ) , traverse ( B , A ) ) ) )
what is the population of springfield missouri ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( springfield , mo ) ) ) )
what is the most populated state bordering oklahoma ?	answer ( A , largest ( B , ( population ( A , B ) , state ( A ) , next_to ( A , C ) , const ( C , stateid ( oklahoma ) ) ) ) )
what is the number of neighboring states for kentucky ?	answer ( A , count ( B , ( state ( B ) , next_to ( B , C ) , const ( C , stateid ( kentucky ) ) ) , A ) )
what is the average population per square km in pennsylvania ?	answer ( A , ( density ( B , A ) , const ( B , stateid ( pennsylvania ) ) ) )
what state has the highest population density ?	answer ( A , largest ( B , ( state ( A ) , density ( A , B ) ) ) )
what is the tallest mountain in america ?	answer ( A , highest ( A , ( mountain ( A ) , loc ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what is the highest point of the state with the largest area ?	answer ( A , highest ( A , ( place ( A ) , loc ( A , B ) , largest ( C , ( state ( B ) , area ( B , C ) ) ) ) ) )
what are the states ?	answer ( A , state ( A ) )
how many rivers in washington ?	answer ( A , count ( B , ( river ( B ) , loc ( B , C ) , const ( C , stateid ( washington ) ) ) , A ) )
what are the populations of the states through which the mississippi river run ?	answer ( A , ( population ( B , A ) , state ( B ) , const ( C , riverid ( mississippi ) ) , river ( C ) , traverse ( C , B ) ) )
what is the biggest river in illinois ?	answer ( A , largest ( A , ( river ( A ) , loc ( A , B ) , const ( B , stateid ( illinois ) ) ) ) )
what is the capital of michigan ?	answer ( A , ( capital ( A ) , loc ( A , B ) , const ( B , stateid ( michigan ) ) ) )
what is the total population of the states that border texas ?	answer ( A , sum ( C , ( state ( C ) , next_to ( D , C ) , const ( D , stateid ( texas ) ) ) , population ( C ) , A ) )
what states border rhode island ?	answer ( A , ( state ( A ) , next_to ( A , B ) , const ( B , stateid ( ' rhode island ' ) ) ) )
what is the biggest city in oregon ?	answer ( A , largest ( A , ( city ( A ) , loc ( A , B ) , const ( B , stateid ( oregon ) ) ) ) )
what is the lowest point in wisconsin ?	answer ( A , lowest ( A , ( place ( A ) , loc ( A , B ) , const ( B , stateid ( wisconsin ) ) ) ) )
what are the rivers in the state of indiana ?	answer ( A , ( river ( A ) , loc ( A , B ) , state ( B ) , const ( B , stateid ( indiana ) ) ) )
what is the population of austin ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( austin , _ ) ) ) )
what is the smallest city in arkansas ?	answer ( A , smallest ( A , ( city ( A ) , loc ( A , B ) , const ( B , stateid ( arkansas ) ) ) ) )
give me the longest river that passes through the us ?	answer ( A , longest ( A , ( river ( A ) , traverse ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
how long is the missouri river ?	answer ( A , ( len ( B , A ) , const ( B , riverid ( missouri ) ) , river ( B ) ) )
which state has the largest city ?	answer ( A , largest ( B , ( state ( A ) , loc ( B , A ) , city ( B ) ) ) )
what is the lowest elevation in pennsylvania ?	answer ( A , lowest ( A , ( place ( A ) , loc ( A , B ) , const ( B , stateid ( pennsylvania ) ) ) ) )
what is the longest river in the state with the highest point ?	answer ( A , longest ( A , ( river ( A ) , loc ( A , B ) , state ( B ) , loc ( C , B ) , highest ( C , place ( C ) ) ) ) )
what states does the colorado river run through ?	answer ( A , ( state ( A ) , const ( B , riverid ( colorado ) ) , river ( B ) , traverse ( B , A ) ) )
what are the states that the potomac run through ?	answer ( A , ( state ( A ) , const ( B , riverid ( potomac ) ) , traverse ( B , A ) ) )
what is the biggest city in the usa ?	answer ( A , largest ( A , ( city ( A ) , loc ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what state has no rivers ?	answer ( A , ( state ( A ) , \+ ( loc ( B , A ) , river ( B ) ) ) )
what is the highest point in rhode island ?	answer ( A , highest ( A , ( place ( A ) , loc ( A , B ) , const ( B , stateid ( ' rhode island ' ) ) ) ) )
name the states which have no surrounding states ?	answer ( A , ( state ( A ) , \+ ( next_to ( A , B ) , state ( B ) ) ) )
what is the population of atlanta ga ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( atlanta , _ ) ) ) )
how many square kilometers in the us ?	answer ( A , ( area ( B , A ) , const ( B , countryid ( usa ) ) ) )
what is the population of idaho ?	answer ( A , ( population ( B , A ) , const ( B , stateid ( idaho ) ) ) )
what is the adjacent state of california ?	answer ( A , ( next_to ( A , B ) , state ( A ) , const ( B , stateid ( california ) ) ) )
what is the smallest state through which the longest river runs ?	answer ( A , smallest ( A , ( state ( A ) , longest ( B , river ( B ) ) , traverse ( B , A ) ) ) )
what are the names of the major cities in illinois ?	answer ( A , ( major ( A ) , city ( A ) , loc ( A , B ) , const ( B , stateid ( illinois ) ) ) )
how many states does the colorado river run through ?	answer ( A , count ( B , ( state ( B ) , const ( C , riverid ( colorado ) ) , river ( C ) , traverse ( C , B ) ) , A ) )
how many states does the colorado river flow through ?	answer ( A , count ( B , ( state ( B ) , const ( C , riverid ( colorado ) ) , river ( C ) , traverse ( C , B ) ) , A ) )
what are the major cities in kansas ?	answer ( A , ( major ( A ) , city ( A ) , loc ( A , B ) , const ( B , stateid ( kansas ) ) ) )
which states border texas ?	answer ( A , ( state ( A ) , next_to ( A , B ) , const ( B , stateid ( texas ) ) ) )
how many people live in new york ?	answer ( A , ( population ( B , A ) , const ( B , stateid ( ' new york ' ) ) ) )
what are the largest cities in the states that border the largest state ?	answer ( A , largest ( A , ( city ( A ) , loc ( A , B ) , state ( B ) , next_to ( B , C ) , largest ( C , state ( C ) ) ) ) )
which states have points that are higher than the highest point in texas ?	answer ( A , ( state ( A ) , place ( B ) , loc ( B , A ) , higher ( B , C ) , highest ( C , ( place ( C ) , loc ( C , D ) , const ( D , stateid ( texas ) ) ) ) ) )
what is the river that cross over ohio ?	answer ( A , ( river ( A ) , traverse ( A , B ) , const ( B , stateid ( ohio ) ) ) )
what is the largest city in michigan ?	answer ( A , largest ( A , ( city ( A ) , loc ( A , B ) , const ( B , stateid ( michigan ) ) ) ) )
how many rivers are in the state with the highest point ?	answer ( A , count ( B , ( river ( B ) , loc ( B , C ) , state ( C ) , loc ( D , C ) , highest ( D , place ( D ) ) ) , A ) )
what cities are located in pennsylvania ?	answer ( A , ( city ( A ) , loc ( A , B ) , const ( B , stateid ( pennsylvania ) ) ) )
what is the state with the lowest population ?	answer ( A , smallest ( B , ( state ( A ) , population ( A , B ) ) ) )
what is the highest point in each state whose lowest point is sea level ?	answer ( A , ( high_point ( B , A ) , state ( B ) , low_point ( B , C ) , elevation ( C , 0.0 ) ) )
give me the cities in usa ?	answer ( A , ( city ( A ) , loc ( A , B ) , const ( B , countryid ( usa ) ) ) )
how many states does the missouri river run through ?	answer ( A , count ( B , ( state ( B ) , const ( C , riverid ( missouri ) ) , river ( C ) , traverse ( C , B ) ) , A ) )
what state has the city with the largest population ?	answer ( A , ( state ( A ) , loc ( B , A ) , largest ( C , ( city ( B ) , population ( B , C ) ) ) ) )
which is the shortest river ?	answer ( A , shortest ( A , river ( A ) ) )
how many states border alaska ?	answer ( A , count ( B , ( state ( B ) , next_to ( B , C ) , const ( C , stateid ( alaska ) ) ) , A ) )
what is the population of dallas ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( dallas , _ ) ) ) )
where is san jose ?	answer ( A , ( loc ( B , A ) , const ( B , cityid ( ' san jose ' , _ ) ) ) )
what states border states that border colorado ?	answer ( A , ( state ( A ) , next_to ( A , B ) , state ( B ) , next_to ( B , C ) , const ( C , stateid ( colorado ) ) ) )
what rivers flow through the state with the largest population ?	answer ( A , ( river ( A ) , traverse ( A , B ) , largest ( C , ( state ( B ) , population ( B , C ) ) ) ) )
whats the largest city ?	answer ( A , largest ( A , city ( A ) ) )
what is the capital of the alabama state ?	answer ( A , ( capital ( A ) , loc ( A , B ) , const ( B , stateid ( alabama ) ) , state ( B ) ) )
what states border arkansas ?	answer ( A , ( state ( A ) , next_to ( A , B ) , const ( B , stateid ( arkansas ) ) ) )
what is the population of denver ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( denver , _ ) ) ) )
what is the longest river in america ?	answer ( A , longest ( A , ( river ( A ) , loc ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
where is massachusetts ?	answer ( A , ( loc ( B , A ) , const ( B , stateid ( massachusetts ) ) ) )
what state has the smallest area ?	answer ( A , smallest ( B , ( state ( A ) , area ( A , B ) ) ) )
what major rivers run through illinois ?	answer ( A , ( major ( A ) , river ( A ) , traverse ( A , B ) , const ( B , stateid ( illinois ) ) ) )
how many cities does the usa have ?	answer ( A , count ( B , ( city ( B ) , const ( C , countryid ( usa ) ) , loc ( B , C ) ) , A ) )
how many people live in california ?	answer ( A , ( population ( B , A ) , const ( B , stateid ( california ) ) ) )
what are the major rivers in the us ?	answer ( A , ( major ( A ) , river ( A ) , loc ( A , B ) , const ( B , countryid ( usa ) ) ) )
how many states does the mississippi river run through ?	answer ( A , count ( B , ( state ( B ) , const ( C , riverid ( mississippi ) ) , river ( C ) , traverse ( C , B ) ) , A ) )
what is the area of texas ?	answer ( A , ( area ( B , A ) , const ( B , stateid ( texas ) ) ) )
what is the length of the river that traverses the most states ?	answer ( A , ( len ( B , A ) , most ( B , C , ( river ( B ) , traverse ( B , C ) , state ( C ) ) ) ) )
what is the length of the longest river in the usa ?	answer ( A , ( len ( B , A ) , longest ( B , ( river ( B ) , loc ( B , C ) , const ( C , countryid ( usa ) ) ) ) ) )
can you tell me the capital of texas ?	answer ( A , ( capital ( A ) , loc ( A , B ) , const ( B , stateid ( texas ) ) ) )
what is the largest city in minnesota by population ?	answer ( A , largest ( B , ( city ( A ) , loc ( A , C ) , const ( C , stateid ( minnesota ) ) , population ( A , B ) ) ) )
what is the smallest state in the usa ?	answer ( A , smallest ( A , ( state ( A ) , loc ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what states neighbor maine ?	answer ( A , ( state ( A ) , next_to ( A , B ) , const ( B , stateid ( maine ) ) ) )
what states high point are higher than that of colorado ?	answer ( A , ( state ( A ) , high_point ( A , B ) , higher ( B , C ) , high_point ( D , C ) , const ( D , stateid ( colorado ) ) ) )
what is the highest mountain in texas ?	answer ( A , highest ( A , ( mountain ( A ) , loc ( A , B ) , const ( B , stateid ( texas ) ) ) ) )
what are the major cities in texas ?	answer ( A , ( major ( A ) , city ( A ) , loc ( A , B ) , const ( B , stateid ( texas ) ) ) )
what are the states that border the state with the greatest population ?	answer ( A , ( state ( A ) , next_to ( B , A ) , largest ( C , ( state ( B ) , population ( B , C ) ) ) ) )
what rivers run through colorado ?	answer ( A , ( river ( A ) , traverse ( A , B ) , const ( B , stateid ( colorado ) ) ) )
how many rivers are there in us ?	answer ( A , count ( B , ( river ( B ) , loc ( B , C ) , const ( C , countryid ( usa ) ) ) , A ) )
how many rivers are in new york ?	answer ( A , count ( B , ( river ( B ) , loc ( B , C ) , const ( C , stateid ( ' new york ' ) ) ) , A ) )
which rivers are in alaska ?	answer ( A , ( river ( A ) , loc ( A , B ) , const ( B , stateid ( alaska ) ) ) )
what is the longest river flowing through new york ?	answer ( A , longest ( A , ( river ( A ) , traverse ( A , B ) , const ( B , stateid ( ' new york ' ) ) ) ) )
what rivers run through west virginia ?	answer ( A , ( river ( A ) , traverse ( A , B ) , const ( B , stateid ( ' west virginia ' ) ) ) )
what are the capitals of the states that border texas ?	answer ( A , ( capital ( A ) , loc ( A , B ) , state ( B ) , next_to ( B , C ) , const ( C , stateid ( texas ) ) ) )
what is the area of california ?	answer ( A , ( area ( B , A ) , const ( B , stateid ( california ) ) ) )
how many states have a city named springfield ?	answer ( A , count ( B , ( state ( B ) , loc ( C , B ) , const ( C , cityid ( springfield , _ ) ) ) , A ) )
what is the biggest city in texas ?	answer ( A , largest ( A , ( city ( A ) , loc ( A , B ) , const ( B , stateid ( texas ) ) ) ) )
how many cities named austin are there in the usa ?	answer ( A , count ( B , ( city ( B ) , const ( B , cityid ( austin , _ ) ) , loc ( B , C ) , const ( C , countryid ( usa ) ) ) , A ) )
